datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed,cloudcover,visibility
2022-11-20,28.5,23.0,25.1,20.8,78.0,1.0,13.9,1.0,9.8
2022-11-21,29.2,22.0,25.4,20.3,75.0,1.0,10.6,0.0,8.4
2022-11-22,28.1,21.5,25.3,20.8,76.7,1.0,9.4,1.0,7.8
2022-11-23,29.0,24.8,26.3,21.7,76.2,1.0,10.4,1.0,9.5
2022-11-24,25.1,22.0,22.9,20.9,88.5,1.0,15.4,1.0,8.4
2022-11-25,25.4,21.5,23.4,21.5,89.2,1.0,8.5,1.0,7.7
2022-11-26,24.2,22.0,23.1,21.9,92.9,1.0,15.7,1.0,7.5
2022-11-27,30.5,24.0,26.9,23.2,81.5,1.0,21.4,1.0,8.5
2022-11-28,32.8,24.0,27.7,24.1,81.6,0.0,20.5,1.0,11.0
2022-11-29,32.0,25.0,27.7,24.1,81.6,1.0,18.5,1.0,10.1
2022-11-30,31.5,18.0,25.9,22.5,82.4,1.0,29.7,1.0,9.8
2022-12-01,17.5,14.0,15.4,12.0,80.3,1.0,23.2,1.0,9.9
2022-12-02,18.0,13.0,15.3,9.2,67.6,0.0,20.5,1.0,10.0
2022-12-03,20.0,15.0,17.5,11.8,69.0,0.0,11.2,1.0,10.0
2022-12-04,19.3,15.0,17.4,13.5,78.5,0.0,17.5,1.0,9.5
2022-12-05,20.0,14.5,16.8,11.3,71.1,1.0,20.3,1.0,9.7
2022-12-06,19.0,14.0,17.0,9.3,61.4,0.0,13.9,1.0,9.8
2022-12-07,18.0,15.5,16.9,11.5,71.0,0.0,16.6,1.0,8.8
2022-12-08,17.4,16.0,16.6,13.3,80.8,1.0,13.9,1.0,9.7
2022-12-09,17.4,16.0,16.6,13.5,81.9,0.0,14.8,1.0,9.1
2022-12-10,18.0,15.0,16.2,14.0,87.4,1.0,13.0,1.0,7.0
2022-12-11,21.0,16.8,18.5,11.4,64.5,1.0,11.2,1.0,9.6
2022-12-12,22.0,15.3,18.5,9.9,58.7,1.0,20.3,1.0,9.2
2022-12-13,23.0,13.6,18.0,7.1,52.9,0.0,11.4,0.0,8.7
2022-12-14,22.0,14.5,18.4,6.8,48.4,0.0,16.6,0.0,9.8
2022-12-15,22.5,11.0,17.1,8.9,61.7,0.0,13.0,0.0,7.8
2022-12-16,24.0,13.0,18.2,11.5,67.4,0.0,10.3,0.0,6.7
2022-12-17,21.0,17.0,19.0,4.6,39.1,0.0,26.8,1.0,10.0
2022-12-18,20.0,13.0,16.6,-1.1,31.1,0.0,22.1,1.0,11.0
2022-12-19,20.0,9.0,14.6,2.1,46.5,0.0,11.2,0.0,10.5
2022-12-20,22.0,10.0,16.2,6.6,55.6,0.0,8.5,0.0,8.1
2022-12-21,23.0,14.7,19.1,6.5,45.3,0.0,15.7,1.0,9.3
2022-12-22,23.5,13.0,18.0,8.6,58.0,0.0,13.9,0.0,7.9
2022-12-23,24.0,15.5,19.7,8.7,51.0,0.0,17.6,0.0,9.3
2022-12-24,24.4,14.8,19.4,7.9,49.7,0.0,12.1,0.0,11.3
2022-12-25,23.5,13.5,18.5,11.4,65.3,0.0,17.6,0.0,8.3
2022-12-26,20.0,13.5,17.2,13.5,79.2,1.0,10.3,1.0,6.3
2022-12-27,21.0,17.0,19.1,15.0,77.5,1.0,15.7,1.0,8.3
2022-12-28,19.0,12.0,15.1,11.6,80.0,1.0,22.3,1.0,8.6
2022-12-29,14.5,12.5,13.6,7.2,65.3,1.0,15.3,1.0,10.0
2022-12-30,16.0,13.0,14.2,7.9,66.0,0.0,16.6,1.0,9.5
2022-12-31,17.1,14.0,15.2,8.3,63.7,0.0,11.2,1.0,10.0
